village_code,village,village_tamil,gram_panchayat,block,taluk,district,district_code,taluk_code,block_code,pincode,pincode_confidence,pincode_match_level
629427,Appur,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,taluk_match,high
629548,Appur R.F,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629473,Athur,,Athur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,609204,name_match_multi,good
932372,Athur B,ஆத்தூா் ஆ,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932160,Chengalpattu,செங்கல்பட்டு,,,Chengalpattu,CHENGALPATTU,730,5706,,603001,taluk_match,high
629453,Chettipunyam,,Chettipuniyam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
932262,Chithamanur,சித்தமனுர்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629444,Dasarikunnathur,,Guruvanmedu,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629478,Echankaranai,,Kunnavakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
629543,Gudalore R.F,,Kayarambedu,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603202,gp_inferred,good
932165,Gundur,குண்டுா்,,,Chengalpattu,CHENGALPATTU,730,5706,,620007,name_match,high
629445,Guruvanmedu,,Guruvanmedu,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629476,Hanumanthai,,Kunnavakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
629472,Ideeyankodumanthangal,,Pulipakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
932170,Irungundrapalli,இருங்குன்றப்பள்ளி,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629454,Kachadimangalam,,Thenmelpakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
932224,Kalivandhapattu,களிவந்தம்பட்டு,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629471,Kanthalur,,Pulipakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
629442,Karambur,,Karunilam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629441,Karunilam,,Karunilam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,name_match,high
932382,Kattankolathur,காட்டாங்கொளத்தூர்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,taluk_match,high
629547,Kattankolathur R.F,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629411,Kayarambedu,,Kayarambedu,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603202,taluk_match,high
932285,Kilakkaranai,கீழகரணை,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629443,Kolathur,,Kolathur,THIRUPORUR,Chengalpattu,CHENGALPATTU,730,5706,6184,600099,name_match_multi,good
932202,Konathi,கோனாதி,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629455,Kondamangalam,,Kondamangalam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629452,Kongadu,,Venkatapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629504,Kovilanthangal,,Thiruvadisoolam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629477,Kunnavakkam,,Kunnavakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,taluk_match,high
629507,Melamaiyur,,Melamaiyur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629446,Melmanapakkam,,Palur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603101,gp_inferred,good
932154,Natham A,நத்தம் அ,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932145,Natham B,நத்தம் ஆ,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932219,Ninnakarai,நின்னக்கரை,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,name_match,high
629508,Ozhalur,,Ozhaloor,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603111,name_match,high
629447,Palur,,Palur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603101,taluk_match,high
932185,Palur B,பாலூா் ஆ,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932189,Palur C,பாலூா் இ,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932231,Panangatoor,பனங்காட்டூா்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629470,Paranur,,Veerapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,taluk_match,high
629561,Paranur R.F,,Veerapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
932249,Pareri,பாரேரி,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629479,Pattaravakkam,,Patravakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,621308,gp_inferred,good
629506,Pazhaveli,,Pazhaveli,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
932237,Peramanur,பேரமனூா்,,,Chengalpattu,CHENGALPATTU,730,5706,,636007,name_match,high
629502,Periyaputheri,,Periyapotheri,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603108,gp_inferred,good
629425,Perumalthangal,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629509,Porunthavakkam,,Thiruvadisoolam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
932192,Potheri,பொத்தேரி,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629474,Pulipakkam,,Pulipakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,taluk_match,high
629475,Rajakulipettai,,Pulipakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603002,gp_inferred,good
629449,Sasthirambakkam,,Venkatapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
932241,Sattamangalam,சட்டமங்கலம்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629553,Sengundram R.F,,Patravakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,621308,gp_inferred,good
629480,Senneri,,Periyapotheri,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603108,taluk_match,high
629426,Senthamangalam,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629571,Singaperumalkoil (CT),,Singaperumal Koil,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,name_match,high
932208,Thailavaram,தைலாவரம்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629428,Thalimangalam,,Appur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629468,Thenmelpakkam,,Thenmelpakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629505,Thenur,,Patravakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,621308,name_match_multi,good
932272,Thirukatchur,திருக்கச்சூர்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629554,Thirutheri R.F,,Singaperumal Koil,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,gp_inferred,good
629503,Thiruvadisoolam,,Thiruvadisoolam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,block_inferred,medium
629572,Vallam (CT),,Vallam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603003,taluk_match,high
629564,Vallam R.F,,Vallam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603003,gp_inferred,good
934038,Vallancheri,,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
932180,Vedhanarayanapuram,வேதநாராயணபுரம்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
629469,Veerapuram,,Veerapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603109,name_match,high
629450,Vembakkam,,Kolathur,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,604410,name_match,high
629451,Venkatapuram,,Venkatapuram,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603204,taluk_match,high
629448,Villiambakkam,,Villiyambakkam,KATTANKOLATHUR,Chengalpattu,CHENGALPATTU,730,5706,6178,603101,taluk_match,high
932246,Vingiyambakkam,விஞ்சியம்பாக்கம்,,,Chengalpattu,CHENGALPATTU,730,5706,,603203,gp_inferred,good
630256,Agaram,,Agaram,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600082,name_match_multi,good
630196,Akkinambattu,,Aakkinaambedu,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
932568,Alambarai,ஆலம்பரை,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630236,Ammanambakkam,,Ammanambakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603003,name_match_multi,good
630209,Ammanur,,Ammanoor,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,610201,name_match_multi,good
630264,Andarkuppam,,Vannianallur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,taluk_match,high
630238,Arappedu,,Arapedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630263,Arasur,,Essur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,601204,name_match_multi,good
630205,Atchivilagam,,Kodur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630245,Attupattukottaipunji,,Indalur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603301,gp_inferred,good
630240,Ayakunnam,,23. Kolathur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600099,gp_inferred,good
630208,Cheyyur,,Cheyyur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
932518,Cheyyur B,செய்யூா் ஆ,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
932529,Cheyyur C,செய்யூா் இ,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
932541,Cheyyur D E,செய்யூா் ஈ உ,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
932550,Cheyyur R,செய்யூா் ஆர்,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
932557,Chinnakayapakkam,சின்ன கயப்பாக்கம்,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630181,Chinnavelikadu,,Periyavelikadu,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630219,Chithamur,,Chithamur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603313,name_match,high
630211,Chitharkadu,,Chitharkadu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630254,Chunampet,,Chunambedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,taluk_match,high
630262,Easur,,Essur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,601204,gp_inferred,good
932584,Gengadevankuppam,கெங்கதேவன் குப்பம்,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630255,Illedu,,Agaram,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600082,gp_inferred,good
630235,Indalur,,Indalur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603301,taluk_match,high
630199,Iranyasidhi,,Iranyasithi,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
630228,Irumbili,,Irumbuli,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630164,Kadalur,,Kadalur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,name_match,high
630259,Kadappari,,Nergunam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603310,gp_inferred,good
630183,Kadugupattu,,Kadukupattu,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630252,Kadukalur,,Kadukkalur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630170,Kalkulam,,Kalkulam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
630191,Kanathur,,Kanathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630218,Kannimangalam,,Chithamur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603313,gp_inferred,good
630154,Karuppur,,Vadakkuvayalur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,608401,name_match_multi,good
630246,Kayapakkam,,Chinnakayapakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603301,name_match,high
630227,Keelmaruvathur,,Keezhmaruvatthur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630225,Kesavarayanpettai,,Mealmaruvathur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603319,gp_inferred,good
630165,Kilarkollai,,Koovathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,621803,gp_inferred,good
630190,Kodapattinam,,Kanathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630194,Kodur,,Kodur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630212,Kokkaranthangal,,Amanthangaranai,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630239,Kolathur,,23. Kolathur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600099,name_match_multi,good
932692,Koonagkaranai,கூனங்கரணை,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630166,Koovathur,,Koovathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,621803,name_match,high
630251,Kottaikadu,,57. Kolathur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603304,name_match_multi,good
630221,Kurambarai,,Polambakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603309,gp_inferred,good
630176,Lathur,,Lathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
630156,Madavilagam,,Kalkulam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,gp_inferred,good
630204,Madayambakkam,,Perumbakkam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603302,gp_inferred,good
630230,Magundagiri,,Mugunthagiri,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630187,Malrajakuppam,,Nedumaram,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,gp_inferred,good
630222,Maluvankaranai,,Mazhuvnangaranai,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630168,Manicuppam,,Nelvoypalayam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,622515,gp_inferred,good
630210,Maruderi,,Sengattur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,635204,name_match,high
630226,Melmaruvathur,,Mealmaruvathur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603319,taluk_match,high
932588,Mudhaliyarkuppam,முதலியார் குப்பம்,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630193,Mugaiyur,,Mugaiyur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,name_match,high
630189,Murukkanthangal,,Nedumaram,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,gp_inferred,good
630188,Nedumaram,,Nedumaram,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,name_match_multi,good
630152,Neelamangalam,,Neelamangalam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,606213,name_match,high
630153,Nelvoy,,Nelvoy,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,601102,name_match_multi,good
630185,Nelvoypalayam,,Nelvoypalayam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,622515,gp_inferred,good
630200,Nemanadam,,Nemandam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603303,gp_inferred,good
630244,Nerkunam,,Nergunam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603310,name_match_multi,good
630167,Nerkunampattu,,Nerkunapattu,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630253,Othivilagam,,Chunambedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,gp_inferred,good
630177,Pachambakkam,,Pachambakkam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,gp_inferred,good
630201,Pakkavancheri,,Nemandam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603303,gp_inferred,good
630207,Pakkur,,Seekinankuppam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630184,Palur,,Pachambakkam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
932574,Panaiyur,பனையூா்,,,Cheyyur,CHENGALPATTU,730,5711,,603302,name_match_multi,good
630249,Panayadivakkam,,Chunambedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,gp_inferred,good
630206,Paramankeni,,Mugaiyur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,gp_inferred,good
630162,Parameswaramangalam,,Adayalacheri,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630159,Parasanallur,,Sembur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630232,Parukkal,,Parukal,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603301,name_match_multi,good
630178,Pavunjur,,Lathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
630173,Pekkaranai,,Nelvoy,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,601102,gp_inferred,good
630229,Perambakkam,,Peramkbakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,631402,name_match,high
630247,Periakalakadi,,Periyakalakkadi,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630180,Periavelikadu,,Periyavelikadu,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630231,Perukkaranai,,Perukkaranai,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603309,taluk_match,high
932602,Perukkaranai B,பெருக்கரணை ஆ,,,Cheyyur,CHENGALPATTU,730,5711,,603203,gp_inferred,good
630186,Perumalcheri,,Nedumaram,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,gp_inferred,good
630197,Perumbakkam,,Perumbakkam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603302,taluk_match,high
630160,Poiganallur,,Thandarai,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,600072,gp_inferred,good
630220,Polambakkam,,Polambakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603309,taluk_match,high
630213,Pondur,,Pondur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,602105,name_match,high
630216,Poongunam,,Nugumbal,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630223,Poraiyur,,Poraiyur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630161,Poranjeri,,Thandarai,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,600072,gp_inferred,good
630215,Porur,,Porur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600116,name_match_multi,good
630267,Pudupattu,,Chunambedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603303,name_match_multi,good
630198,Pudupattu,,Nemandam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603303,name_match_multi,good
630242,Puliyani,,Puliyani,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630175,Punnamai,,Seevadi,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,gp_inferred,good
630217,Puoriampakkam,,Chithamur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603313,gp_inferred,good
630248,Puthirankottai,,Puthirankottai,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,name_match,high
630172,Sathamangalam,,Nelvoy,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,606003,name_match_multi,good
630195,Sathiamangalam,,Nedumaram,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603305,gp_inferred,good
630174,Seevadi,,Seevadi,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,taluk_match,high
630157,Sembur,,Sembur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630202,Sengattur,,Sengattur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,635204,gp_inferred,good
630155,Sevur,,Kalkulam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,632106,name_match_multi,good
630258,Sirumailur,,Chinnakayapakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603310,name_match,high
630257,Sirunagar,,Sirunagar,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603310,name_match,high
630260,Siruvilambakkam,,Nergunam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603310,gp_inferred,good
630224,Sothupakkam,,Sothupakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630233,Thandalam,,Thandalam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,600128,name_match_multi,good
630158,Thandarai,,Thandarai,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,600072,name_match_multi,good
630237,Thenpakkam,,Thenpakkam,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630203,Thirupurakoil,,Nemandam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603303,gp_inferred,good
630182,Thiruvadur,,Thiruvathur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630169,Thondamanallur,,Nelvoypalayam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,622515,name_match,high
630241,Thuthuvilampattu,,Puliyani,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630179,Uludamangalam,,Pavunjur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630171,Vadakkuvayaloor,,Vadakkuvayalur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,608401,gp_inferred,good
630192,Vadapattinam,,Vadapattinam,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,603312,block_inferred,medium
630265,Vannianallur,,Vannianallur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,name_match,high
630250,Vedal,,Vedal,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603304,name_match_multi,good
630268,Vellankondagaram,,Chunambedu,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,gp_inferred,good
932562,Vembanur,வேம்பனூா்,,,Cheyyur,CHENGALPATTU,730,5711,,622102,name_match_multi,good
630261,Venmalagaram,,Sirumailur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,block_inferred,medium
630163,Veppancheri,,Kadalur,LATHUR,Cheyyur,CHENGALPATTU,730,5711,6180,614703,name_match,high
630234,Vettamperumbakkam,,Parukal,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603301,gp_inferred,good
630266,Vilambattu,,Vannianallur,CHITHAMUR,Cheyyur,CHENGALPATTU,730,5711,6176,603401,gp_inferred,good
